transcript_id	tissue_name	rpkm_mean	rpkm_std	rpkm_median	coef_variation	max
ENST00000444574	Brain - Cerebellum	0.080	0.170	0.000	2.1314880566	0.842
ENST00000444574	Esophagus - Mucosa	0.403	0.736	0.000	1.82742181472	4.716
ENST00000444574	Brain - Putamen (basal ganglia)	0.071	0.171	0.000	2.39577760271	1.059
ENST00000444574	Artery - Coronary	0.184	0.352	0.000	1.91078543953	1.598
ENST00000444574	Liver	0.056	0.137	0.000	2.43040144393	0.599
ENST00000444574	Esophagus - Gastroesophageal Junction	0.127	0.266	0.000	2.09600317566	1.326
ENST00000444574	Brain - Hypothalamus	0.071	0.219	0.000	3.08016641856	1.679
ENST00000444574	Colon - Transverse	0.158	0.395	0.000	2.50131439469	3.208
ENST00000444574	Prostate	0.123	0.370	0.000	3.00330608637	2.103
ENST00000444574	Brain - Amygdala	0.052	0.113	0.000	2.17225141499	0.645
ENST00000444574	Pancreas	0.074	0.210	0.000	2.8557073432	1.209
ENST00000444574	Adipose - Subcutaneous	0.253	0.537	0.000	2.12021839204	5.254
ENST00000444574	Skin - Sun Exposed (Lower leg)	0.581	0.871	0.077	1.4997614492	5.995
ENST00000444574	Spleen	0.087	0.250	0.000	2.87804208563	1.930
ENST00000444574	Brain - Hippocampus	0.044	0.129	0.000	2.96192559574	0.807
ENST00000444574	Heart - Left Ventricle	0.061	0.158	0.000	2.60301595713	1.491
ENST00000444574	Brain - Cortex	0.067	0.161	0.000	2.3845206705	1.104
ENST00000444574	Muscle - Skeletal	0.107	0.226	0.000	2.11100624113	1.464
ENST00000444574	Brain - Spinal cord (cervical c-1)	0.094	0.202	0.000	2.1379757662	1.036
ENST00000444574	Uterus	0.171	0.393	0.000	2.29306164038	1.948
ENST00000444574	Brain - Nucleus accumbens (basal ganglia)	0.033	0.086	0.000	2.57453856092	0.477
ENST00000444574	Brain - Caudate (basal ganglia)	0.052	0.128	0.000	2.45043820864	0.689
ENST00000444574	Minor Salivary Gland	0.083	0.257	0.000	3.11894707394	1.455
ENST00000444574	Artery - Aorta	0.209	0.388	0.000	1.85437837491	2.468
ENST00000444574	Whole Blood	0.520	0.768	0.212	1.47627583049	4.625
ENST00000444574	Kidney - Cortex	0.128	0.335	0.000	2.62100726367	1.285
ENST00000444574	Nerve - Tibial	0.207	0.403	0.000	1.94449760071	2.256
ENST00000444574	Brain - Frontal Cortex (BA9)	0.042	0.103	0.000	2.47078383723	0.622
ENST00000444574	Adipose - Visceral (Omentum)	0.218	0.432	0.000	1.98043864064	2.741
ENST00000444574	Adrenal Gland	0.056	0.158	0.000	2.81038257035	0.968
ENST00000444574	Lung	0.364	0.745	0.000	2.04461458662	5.471
ENST00000444574	Cells - Transformed fibroblasts	0.109	0.228	0.000	2.08920125002	1.762
ENST00000444574	Artery - Tibial	0.232	0.489	0.000	2.10498495718	4.505
ENST00000444574	Colon - Sigmoid	0.064	0.178	0.000	2.75839126679	1.142
ENST00000444574	Pituitary	0.091	0.183	0.000	2.00639433535	0.943
ENST00000444574	Brain - Substantia nigra	0.063	0.138	0.000	2.19316175898	0.605
ENST00000444574	Cells - EBV-transformed lymphocytes	0.290	0.388	0.068	1.33860115417	1.645
ENST00000430105	Thyroid	0.023	0.074	0.000	3.24143808718	0.499
ENST00000430105	Testis	0.125	0.158	0.000	1.26850397361	0.672
ENST00000430105	Brain - Anterior cingulate cortex (BA24)	0.147	0.214	0.000	1.46119722894	0.890
ENST00000430105	Skin - Not Sun Exposed (Suprapubic)	0.008	0.041	0.000	5.37938967304	0.415
ENST00000430105	Ovary	0.068	0.127	0.000	1.87739571659	0.550
ENST00000430105	Vagina	0.019	0.076	0.000	4.02138836606	0.447
ENST00000430105	Heart - Atrial Appendage	0.018	0.063	0.000	3.57191151573	0.455
ENST00000430105	Esophagus - Muscularis	0.027	0.077	0.000	2.89854072946	0.379
ENST00000430105	Brain - Cerebellar Hemisphere	0.160	0.169	0.149	1.05640230383	0.679
ENST00000430105	Small Intestine - Terminal Ileum	0.034	0.085	0.000	2.47522721202	0.344
ENST00000430105	Breast - Mammary Tissue	0.023	0.080	0.000	3.40679751854	0.584
ENST00000430105	Stomach	0.014	0.063	0.000	4.39426042653	0.522
ENST00000430105	Brain - Cerebellum	0.140	0.188	0.000	1.34718021561	0.679
ENST00000430105	Esophagus - Mucosa	0.006	0.036	0.000	6.2080342401	0.358
ENST00000430105	Brain - Putamen (basal ganglia)	0.464	0.368	0.399	0.791496738892	1.820
ENST00000430105	Artery - Coronary	0.024	0.070	0.000	2.96589282343	0.410
ENST00000430105	Liver	0.006	0.027	0.000	4.89743957054	0.175
ENST00000430105	Esophagus - Gastroesophageal Junction	0.036	0.091	0.000	2.54829865591	0.462
ENST00000430105	Brain - Hypothalamus	0.322	0.311	0.276	0.9658781517	1.432
ENST00000430105	Colon - Transverse	0.020	0.079	0.000	3.92859005782	0.577
ENST00000430105	Prostate	0.011	0.045	0.000	4.18983133884	0.242
ENST00000430105	Brain - Amygdala	0.404	0.352	0.342	0.871181478671	1.644
ENST00000430105	Pancreas	0.003	0.027	0.000	7.73499585977	0.239
ENST00000430105	Adipose - Subcutaneous	0.024	0.072	0.000	2.9685992462	0.425
ENST00000430105	Skin - Sun Exposed (Lower leg)	0.013	0.052	0.000	3.94100762642	0.313
ENST00000430105	Spleen	0.013	0.050	0.000	3.80760605373	0.249
ENST00000430105	Brain - Hippocampus	0.495	0.486	0.359	0.982947483262	2.102
ENST00000430105	Heart - Left Ventricle	0.001	0.009	0.000	14.7309198627	0.128
ENST00000430105	Brain - Cortex	0.226	0.293	0.154	1.29531575502	1.722
ENST00000430105	Muscle - Skeletal	0.004	0.029	0.000	7.27408021968	0.288
ENST00000430105	Brain - Spinal cord (cervical c-1)	0.379	0.353	0.344	0.931051571604	1.447
ENST00000430105	Uterus	0.029	0.084	0.000	2.90989834231	0.464
ENST00000430105	Brain - Nucleus accumbens (basal ganglia)	0.258	0.342	0.169	1.32686326905	1.641
ENST00000430105	Brain - Caudate (basal ganglia)	0.347	0.391	0.242	1.12483473465	2.935
ENST00000430105	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000430105	Artery - Aorta	0.024	0.076	0.000	3.21330585014	0.489
ENST00000430105	Whole Blood	0.007	0.041	0.000	5.50504572169	0.332
ENST00000430105	Kidney - Cortex	0.007	0.037	0.000	5.56776436283	0.210
ENST00000430105	Nerve - Tibial	0.053	0.115	0.000	2.15742048068	0.548
ENST00000430105	Brain - Frontal Cortex (BA9)	0.255	0.373	0.180	1.46205493446	2.475
ENST00000430105	Adipose - Visceral (Omentum)	0.035	0.094	0.000	2.69544258174	0.516
ENST00000430105	Adrenal Gland	0.023	0.079	0.000	3.48971883325	0.475
ENST00000430105	Lung	0.021	0.069	0.000	3.33919100779	0.512
ENST00000430105	Cells - Transformed fibroblasts	0.003	0.024	0.000	7.05610044392	0.213
ENST00000430105	Artery - Tibial	0.024	0.077	0.000	3.21309038322	0.525
ENST00000430105	Colon - Sigmoid	0.028	0.083	0.000	2.90931850311	0.463
ENST00000430105	Pituitary	0.036	0.110	0.000	3.07457900793	0.622
ENST00000430105	Brain - Substantia nigra	0.492	0.442	0.432	0.898581776727	1.943
ENST00000430105	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000509950	Thyroid	0.000	0.003	0.000	7.08283684329	0.031
ENST00000509950	Testis	0.036	0.028	0.033	0.783984967457	0.166
ENST00000509950	Brain - Anterior cingulate cortex (BA24)	0.001	0.003	0.000	4.64885179008	0.019
ENST00000509950	Skin - Not Sun Exposed (Suprapubic)	0.001	0.005	0.000	5.24037053439	0.039
ENST00000509950	Ovary	0.000	0.000	0.000	0	0.000
ENST00000509950	Vagina	0.001	0.003	0.000	4.83469986664	0.018
ENST00000509950	Heart - Atrial Appendage	0.001	0.004	0.000	3.58252113244	0.028
ENST00000509950	Esophagus - Muscularis	0.001	0.004	0.000	3.9350168777	0.032
ENST00000509950	Brain - Cerebellar Hemisphere	0.000	0.002	0.000	5.05533899883	0.011
ENST00000509950	Small Intestine - Terminal Ileum	0.000	0.002	0.000	5.34453884802	0.015
ENST00000509950	Breast - Mammary Tissue	0.002	0.005	0.000	3.05725612383	0.028
ENST00000509950	Stomach	0.000	0.002	0.000	7.97936866321	0.020
ENST00000509950	Brain - Cerebellum	0.000	0.002	0.000	8.41734339497	0.025
ENST00000509950	Esophagus - Mucosa	0.000	0.002	0.000	10.0777548493	0.022
ENST00000509950	Brain - Putamen (basal ganglia)	0.004	0.015	0.000	3.77430287634	0.134
ENST00000509950	Artery - Coronary	0.001	0.004	0.000	4.87311595689	0.031
ENST00000509950	Liver	0.007	0.014	0.000	1.95074248897	0.084
ENST00000509950	Esophagus - Gastroesophageal Junction	0.001	0.005	0.000	4.5339711181	0.032
ENST00000509950	Brain - Hypothalamus	0.002	0.010	0.000	4.58516713573	0.075
ENST00000509950	Colon - Transverse	0.001	0.003	0.000	5.23290390794	0.020
ENST00000509950	Prostate	0.004	0.018	0.000	3.99478608204	0.144
ENST00000509950	Brain - Amygdala	0.002	0.009	0.000	3.98862446761	0.065
ENST00000509950	Pancreas	0.000	0.001	0.000	13.0384048104	0.017
ENST00000509950	Adipose - Subcutaneous	0.001	0.005	0.000	4.19489153561	0.040
ENST00000509950	Skin - Sun Exposed (Lower leg)	0.002	0.006	0.000	4.12750713363	0.053
ENST00000509950	Spleen	0.005	0.011	0.000	2.32584975329	0.084
ENST00000509950	Brain - Hippocampus	0.002	0.006	0.000	3.66782490066	0.032
ENST00000509950	Heart - Left Ventricle	0.000	0.002	0.000	8.70359042811	0.018
ENST00000509950	Brain - Cortex	0.002	0.007	0.000	3.72404270463	0.051
ENST00000509950	Muscle - Skeletal	0.000	0.002	0.000	7.80358890347	0.028
ENST00000509950	Brain - Spinal cord (cervical c-1)	0.003	0.007	0.000	2.23812251269	0.029
ENST00000509950	Uterus	0.000	0.002	0.000	6.39325191368	0.014
ENST00000509950	Brain - Nucleus accumbens (basal ganglia)	0.002	0.006	0.000	3.98865255149	0.047
ENST00000509950	Brain - Caudate (basal ganglia)	0.001	0.005	0.000	3.74248089496	0.032
ENST00000509950	Minor Salivary Gland	0.000	0.002	0.000	7.48331477355	0.012
ENST00000509950	Artery - Aorta	0.002	0.007	0.000	3.91513846435	0.074
ENST00000509950	Whole Blood	0.000	0.001	0.000	14.2020208616	0.015
ENST00000509950	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000509950	Nerve - Tibial	0.005	0.012	0.000	2.25101901105	0.081
ENST00000509950	Brain - Frontal Cortex (BA9)	0.001	0.003	0.000	5.11580639989	0.018
ENST00000509950	Adipose - Visceral (Omentum)	0.000	0.002	0.000	6.68857698908	0.016
ENST00000509950	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000509950	Lung	0.000	0.001	0.000	12.7525673484	0.021
ENST00000509950	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000509950	Artery - Tibial	0.002	0.010	0.000	5.32961541103	0.144
ENST00000509950	Colon - Sigmoid	0.003	0.008	0.000	3.27702856101	0.063
ENST00000509950	Pituitary	0.000	0.002	0.000	7.60407108228	0.015
ENST00000509950	Brain - Substantia nigra	0.002	0.006	0.000	2.6686054884	0.023
ENST00000509950	Cells - EBV-transformed lymphocytes	0.001	0.004	0.000	4.72973379233	0.030
ENST00000524030	Thyroid	0.004	0.045	0.000	12.345504493	0.593
ENST00000524030	Testis	0.450	1.084	0.000	2.40721308737	9.494
ENST00000524030	Brain - Anterior cingulate cortex (BA24)	0.000	0.004	0.000	9.11043357914	0.041
ENST00000524030	Skin - Not Sun Exposed (Suprapubic)	0.002	0.028	0.000	15.7797338381	0.436
ENST00000524030	Ovary	0.027	0.140	0.000	5.09603103606	0.805
ENST00000524030	Vagina	0.008	0.069	0.000	8.61056238048	0.674
ENST00000524030	Heart - Atrial Appendage	0.021	0.159	0.000	7.4559174225	1.884
ENST00000524030	Esophagus - Muscularis	0.007	0.075	0.000	10.8291335708	1.018
ENST00000524030	Brain - Cerebellar Hemisphere	0.019	0.192	0.000	10.1980390272	1.975
ENST00000524030	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000524030	Breast - Mammary Tissue	0.004	0.037	0.000	8.91798441329	0.430
ENST00000524030	Stomach	0.003	0.047	0.000	13.8564064606	0.653
ENST00000524030	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000524030	Esophagus - Mucosa	0.001	0.010	0.000	12.4021765674	0.154
ENST00000524030	Brain - Putamen (basal ganglia)	0.010	0.080	0.000	7.63303038774	0.784
ENST00000524030	Artery - Coronary	0.003	0.024	0.000	8.76442653544	0.258
ENST00000524030	Liver	0.000	0.000	0.000	0	0.000
ENST00000524030	Esophagus - Gastroesophageal Junction	0.002	0.024	0.000	9.62268259868	0.279
ENST00000524030	Brain - Hypothalamus	0.001	0.008	0.000	9.74679434481	0.075
ENST00000524030	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000524030	Prostate	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000524030	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000524030	Adipose - Subcutaneous	0.001	0.017	0.000	18.6815416923	0.318
ENST00000524030	Skin - Sun Exposed (Lower leg)	0.005	0.051	0.000	10.5465422135	0.699
ENST00000524030	Spleen	0.000	0.000	0.000	0	0.000
ENST00000524030	Brain - Hippocampus	0.001	0.012	0.000	9.64365076099	0.120
ENST00000524030	Heart - Left Ventricle	0.019	0.136	0.000	7.00913096226	1.800
ENST00000524030	Brain - Cortex	0.013	0.143	0.000	10.6301458127	1.533
ENST00000524030	Muscle - Skeletal	0.013	0.107	0.000	7.95123026504	1.737
ENST00000524030	Brain - Spinal cord (cervical c-1)	0.002	0.020	0.000	8.36660026534	0.167
ENST00000524030	Uterus	0.000	0.002	0.000	9.05538513814	0.017
ENST00000524030	Brain - Nucleus accumbens (basal ganglia)	0.017	0.113	0.000	6.7525349099	1.014
ENST00000524030	Brain - Caudate (basal ganglia)	0.013	0.116	0.000	9.0453492057	1.236
ENST00000524030	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000524030	Artery - Aorta	0.005	0.062	0.000	12.6929088527	0.914
ENST00000524030	Whole Blood	0.019	0.131	0.000	6.86799966951	2.058
ENST00000524030	Kidney - Cortex	0.029	0.114	0.000	3.97142673379	0.558
ENST00000524030	Nerve - Tibial	0.012	0.096	0.000	8.28102888313	0.989
ENST00000524030	Brain - Frontal Cortex (BA9)	0.018	0.169	0.000	9.23486165403	1.753
ENST00000524030	Adipose - Visceral (Omentum)	0.001	0.018	0.000	15.0332963784	0.266
ENST00000524030	Adrenal Gland	0.002	0.022	0.000	12.0	0.261
ENST00000524030	Lung	0.002	0.037	0.000	17.8605710995	0.660
ENST00000524030	Cells - Transformed fibroblasts	0.004	0.050	0.000	13.0025415959	0.790
ENST00000524030	Artery - Tibial	0.019	0.121	0.000	6.36194299326	1.604
ENST00000524030	Colon - Sigmoid	0.000	0.006	0.000	12.1655250606	0.072
ENST00000524030	Pituitary	0.007	0.059	0.000	7.99268128679	0.573
ENST00000524030	Brain - Substantia nigra	0.011	0.064	0.000	5.6297904095	0.431
ENST00000524030	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000511129	Thyroid	1.118	0.564	0.991	0.504638826457	3.141
ENST00000511129	Testis	0.660	0.408	0.582	0.617630462208	3.259
ENST00000511129	Brain - Anterior cingulate cortex (BA24)	0.245	0.215	0.203	0.87579824759	1.155
ENST00000511129	Skin - Not Sun Exposed (Suprapubic)	0.834	0.692	0.647	0.830229387316	4.845
ENST00000511129	Ovary	1.714	1.183	1.520	0.690079160904	6.948
ENST00000511129	Vagina	2.070	1.177	1.821	0.568474343028	5.446
ENST00000511129	Heart - Atrial Appendage	1.114	0.997	0.938	0.894684157908	7.396
ENST00000511129	Esophagus - Muscularis	0.550	0.427	0.396	0.77557880504	2.220
ENST00000511129	Brain - Cerebellar Hemisphere	0.440	0.320	0.358	0.727477403149	1.600
ENST00000511129	Small Intestine - Terminal Ileum	0.664	0.459	0.558	0.691631623766	2.282
ENST00000511129	Breast - Mammary Tissue	1.049	0.779	0.862	0.742726079716	4.711
ENST00000511129	Stomach	0.638	0.496	0.510	0.776755887866	3.004
ENST00000511129	Brain - Cerebellum	0.514	0.250	0.466	0.485584704161	1.205
ENST00000511129	Esophagus - Mucosa	0.759	0.579	0.578	0.762720889274	2.700
ENST00000511129	Brain - Putamen (basal ganglia)	0.299	0.260	0.231	0.869521511226	1.557
ENST00000511129	Artery - Coronary	1.015	0.826	0.708	0.81361308636	3.500
ENST00000511129	Liver	1.033	0.659	0.929	0.637668015942	3.731
ENST00000511129	Esophagus - Gastroesophageal Junction	0.686	0.620	0.429	0.90334725752	2.783
ENST00000511129	Brain - Hypothalamus	0.416	0.330	0.323	0.793086866809	1.910
ENST00000511129	Colon - Transverse	0.769	0.598	0.627	0.777886473629	4.250
ENST00000511129	Prostate	1.819	0.717	1.744	0.394212078215	4.142
ENST00000511129	Brain - Amygdala	0.372	0.294	0.331	0.7918338172	1.324
ENST00000511129	Pancreas	0.540	0.371	0.466	0.687207028589	1.764
ENST00000511129	Adipose - Subcutaneous	0.836	0.532	0.752	0.635965764125	4.412
ENST00000511129	Skin - Sun Exposed (Lower leg)	0.657	0.431	0.585	0.656171076015	2.744
ENST00000511129	Spleen	0.703	0.537	0.589	0.764216027656	2.554
ENST00000511129	Brain - Hippocampus	0.543	0.513	0.370	0.944025275283	3.314
ENST00000511129	Heart - Left Ventricle	0.540	0.552	0.372	1.02220331009	3.642
ENST00000511129	Brain - Cortex	0.385	0.267	0.355	0.693899505589	1.894
ENST00000511129	Muscle - Skeletal	0.672	0.753	0.472	1.11999909316	7.892
ENST00000511129	Brain - Spinal cord (cervical c-1)	1.081	0.700	0.905	0.647728269602	3.277
ENST00000511129	Uterus	1.466	1.016	1.194	0.692937656356	4.266
ENST00000511129	Brain - Nucleus accumbens (basal ganglia)	0.301	0.249	0.245	0.827400013478	1.222
ENST00000511129	Brain - Caudate (basal ganglia)	0.374	0.259	0.307	0.690913819059	1.246
ENST00000511129	Minor Salivary Gland	1.226	0.507	1.262	0.413320575862	2.971
ENST00000511129	Artery - Aorta	1.081	0.887	0.804	0.820355489858	4.934
ENST00000511129	Whole Blood	0.301	0.393	0.139	1.30862980236	2.240
ENST00000511129	Kidney - Cortex	0.451	0.335	0.390	0.743577079129	1.774
ENST00000511129	Nerve - Tibial	1.180	0.518	1.154	0.438855726321	3.018
ENST00000511129	Brain - Frontal Cortex (BA9)	0.261	0.231	0.227	0.886540009565	1.650
ENST00000511129	Adipose - Visceral (Omentum)	0.910	0.879	0.665	0.966171027947	3.968
ENST00000511129	Adrenal Gland	0.439	0.290	0.393	0.660903204728	1.976
ENST00000511129	Lung	2.693	2.972	1.739	1.1035181836	17.615
ENST00000511129	Cells - Transformed fibroblasts	0.641	0.357	0.597	0.557398062373	2.123
ENST00000511129	Artery - Tibial	0.585	0.401	0.509	0.685284927708	2.495
ENST00000511129	Colon - Sigmoid	0.806	0.567	0.699	0.703046188923	3.155
ENST00000511129	Pituitary	1.116	0.622	1.017	0.557749546575	3.803
ENST00000511129	Brain - Substantia nigra	0.628	0.451	0.467	0.718969055116	2.007
ENST00000511129	Cells - EBV-transformed lymphocytes	0.116	0.132	0.078	1.14046396408	0.556
ENST00000459718	Thyroid	0.001	0.011	0.000	17.9443584449	0.191
ENST00000459718	Testis	0.198	0.310	0.000	1.56805607848	1.750
ENST00000459718	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000459718	Skin - Not Sun Exposed (Suprapubic)	0.000	0.004	0.000	15.7797338381	0.068
ENST00000459718	Ovary	0.000	0.000	0.000	0	0.000
ENST00000459718	Vagina	0.000	0.000	0.000	0	0.000
ENST00000459718	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000459718	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000459718	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000459718	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000459718	Stomach	0.000	0.004	0.000	13.8564064606	0.058
ENST00000459718	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000459718	Esophagus - Mucosa	0.002	0.018	0.000	9.82981947167	0.225
ENST00000459718	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000459718	Artery - Coronary	0.000	0.000	0.000	11.4891252931	0.001
ENST00000459718	Liver	0.000	0.000	0.000	0	0.000
ENST00000459718	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000459718	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000459718	Prostate	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000459718	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000459718	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000459718	Skin - Sun Exposed (Lower leg)	0.000	0.001	0.000	18.8679622641	0.018
ENST00000459718	Spleen	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Hippocampus	0.007	0.050	0.000	6.8884656826	0.403
ENST00000459718	Heart - Left Ventricle	0.000	0.002	0.000	14.7309198627	0.031
ENST00000459718	Brain - Cortex	0.003	0.033	0.000	10.6301458127	0.351
ENST00000459718	Muscle - Skeletal	0.001	0.013	0.000	20.7123151772	0.261
ENST00000459718	Brain - Spinal cord (cervical c-1)	0.022	0.095	0.000	4.30613778427	0.540
ENST00000459718	Uterus	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000459718	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000459718	Artery - Aorta	0.000	0.005	0.000	14.9331845231	0.078
ENST00000459718	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000459718	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000459718	Nerve - Tibial	0.005	0.043	0.000	8.32558160273	0.495
ENST00000459718	Brain - Frontal Cortex (BA9)	0.005	0.047	0.000	10.3440804328	0.487
ENST00000459718	Adipose - Visceral (Omentum)	0.000	0.003	0.000	15.0332963784	0.041
ENST00000459718	Adrenal Gland	0.004	0.033	0.000	8.47708910144	0.302
ENST00000459718	Lung	0.000	0.002	0.000	17.8605710995	0.042
ENST00000459718	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000459718	Artery - Tibial	0.001	0.010	0.000	18.1934053987	0.176
ENST00000459718	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000459718	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000459718	Brain - Substantia nigra	0.007	0.056	0.000	7.87400787401	0.446
ENST00000459718	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000547699	Thyroid	10.370	4.275	9.748	0.412204391617	32.638
ENST00000547699	Testis	7.642	2.425	7.239	0.317259714069	15.563
ENST00000547699	Brain - Anterior cingulate cortex (BA24)	0.373	0.272	0.343	0.727679207038	1.144
ENST00000547699	Skin - Not Sun Exposed (Suprapubic)	6.270	2.233	5.926	0.356198352789	14.935
ENST00000547699	Ovary	10.044	3.505	9.610	0.348988770822	22.408
ENST00000547699	Vagina	6.361	2.442	5.773	0.383881913624	13.969
ENST00000547699	Heart - Atrial Appendage	1.382	0.760	1.272	0.54956608618	4.897
ENST00000547699	Esophagus - Muscularis	2.128	1.014	1.884	0.476504340234	6.026
ENST00000547699	Brain - Cerebellar Hemisphere	0.176	0.155	0.140	0.88077342042	0.631
ENST00000547699	Small Intestine - Terminal Ileum	5.370	1.957	5.470	0.364486910578	11.971
ENST00000547699	Breast - Mammary Tissue	5.964	3.516	5.924	0.589490437232	18.515
ENST00000547699	Stomach	2.553	1.380	2.367	0.54053337572	8.101
ENST00000547699	Brain - Cerebellum	0.259	0.221	0.235	0.85457593675	1.433
ENST00000547699	Esophagus - Mucosa	4.958	1.746	4.723	0.352096695763	14.073
ENST00000547699	Brain - Putamen (basal ganglia)	0.478	0.316	0.435	0.660394266112	1.541
ENST00000547699	Artery - Coronary	6.512	3.498	5.860	0.53710573153	26.548
ENST00000547699	Liver	2.894	1.458	2.589	0.504007906164	8.619
ENST00000547699	Esophagus - Gastroesophageal Junction	2.216	1.079	2.016	0.486873724291	6.898
ENST00000547699	Brain - Hypothalamus	0.579	0.495	0.485	0.854339034506	3.065
ENST00000547699	Colon - Transverse	6.272	3.934	5.845	0.627140362454	17.400
ENST00000547699	Prostate	5.433	2.423	4.723	0.446083531796	14.132
ENST00000547699	Brain - Amygdala	0.476	0.341	0.468	0.71793728311	1.632
ENST00000547699	Pancreas	3.237	1.321	3.042	0.407934153727	6.642
ENST00000547699	Adipose - Subcutaneous	3.984	1.778	3.771	0.446199367804	10.536
ENST00000547699	Skin - Sun Exposed (Lower leg)	5.925	2.032	5.749	0.342932578265	14.704
ENST00000547699	Spleen	3.028	1.312	3.024	0.433392410745	7.246
ENST00000547699	Brain - Hippocampus	0.459	0.370	0.390	0.806030874206	1.813
ENST00000547699	Heart - Left Ventricle	0.747	0.439	0.690	0.587616411302	2.286
ENST00000547699	Brain - Cortex	0.470	0.336	0.419	0.715086028412	1.451
ENST00000547699	Muscle - Skeletal	0.328	0.295	0.262	0.901398866489	2.041
ENST00000547699	Brain - Spinal cord (cervical c-1)	0.485	0.374	0.460	0.771603860417	1.440
ENST00000547699	Uterus	10.283	4.323	9.601	0.420401405689	29.622
ENST00000547699	Brain - Nucleus accumbens (basal ganglia)	0.406	0.331	0.323	0.815422761589	1.736
ENST00000547699	Brain - Caudate (basal ganglia)	0.506	0.347	0.412	0.686207445693	2.067
ENST00000547699	Minor Salivary Gland	5.822	2.470	5.288	0.424233561799	15.088
ENST00000547699	Artery - Aorta	5.361	2.329	4.842	0.434439631792	17.394
ENST00000547699	Whole Blood	0.087	0.170	0.000	1.94937052592	1.619
ENST00000547699	Kidney - Cortex	5.208	2.494	5.224	0.478842874278	10.082
ENST00000547699	Nerve - Tibial	4.975	1.857	4.693	0.373360595024	11.763
ENST00000547699	Brain - Frontal Cortex (BA9)	0.312	0.310	0.281	0.995101876601	2.181
ENST00000547699	Adipose - Visceral (Omentum)	4.437	2.672	3.806	0.602155137311	12.711
ENST00000547699	Adrenal Gland	1.850	0.899	1.703	0.485914265507	5.503
ENST00000547699	Lung	4.153	1.383	3.927	0.333010249449	9.369
ENST00000547699	Cells - Transformed fibroblasts	3.679	2.798	2.885	0.760425913039	17.426
ENST00000547699	Artery - Tibial	4.946	1.943	4.754	0.392763927855	11.655
ENST00000547699	Colon - Sigmoid	1.680	0.993	1.508	0.591002137897	8.339
ENST00000547699	Pituitary	3.346	1.119	3.169	0.334522664305	6.699
ENST00000547699	Brain - Substantia nigra	0.607	0.319	0.585	0.526090912775	1.542
ENST00000547699	Cells - EBV-transformed lymphocytes	5.896	2.232	5.621	0.378529436678	12.297
ENST00000460678	Thyroid	0.484	0.423	0.429	0.87374356284	2.461
ENST00000460678	Testis	0.843	0.582	0.751	0.689836075622	3.303
ENST00000460678	Brain - Anterior cingulate cortex (BA24)	0.294	0.369	0.204	1.25367940866	1.764
